"Days","1_Mon","2_Mon","3_Mon","4_Mon","5_Mon","6_Mon","7_Mon","8_Mon","9_Mon","10_Mon","11_Mon","12_Mon"
24,0.625528378344912,0.781648323450204,-0.889819306357807,-2.79203653511765,-6.88718205651751,21.187734005642,48.7349827089961,49.8426670496571,-1.8304763299732,45.2707518832234,4.17807665097767,3.45080097998706
25,0.584583901880105,0.642449743603968,-2.51481744606845,0.325505440434272,-2.56912883442377,18.4760392360667,41.8885318194383,51.9353035040209,-0.536207100774405,37.5410833992183,-8.35114429251295,3.91160250414387
26,0.508037680381484,0.942131990992522,-3.35148642508297,0.428960803508116,-6.1849138532378,19.2078579394837,39.6030017971355,50.4280028184192,-1.76057794333194,40.2959099339666,3.67674685918082,7.95843449964785
27,0.40039596938588,1.02071175241617,-2.42613623739698,-1.53729409575365,-8.22251703750486,17.2528873552476,37.2412127509662,40.4821076384535,0.611191594082119,36.7286372805635,-1.13459664289136,15.2746419003754
28,0.376331694376642,1.02209311026499,-1.8861632195699,-3.61825610834512,-11.666450463691,18.3288295456777,32.1277334107332,47.9449789838489,1.73771674717317,33.4369772570987,-2.07318134982365,7.71053999690021
29,0.204288362190313,1.42401737097601,-1.1736652385028,-5.59997908230373,-12.1587578429434,15.0892605013334,27.8218791292382,52.8823384574565,2.38668160833665,36.1141827740646,-3.84758832329735,8.39266753346299
30,-0.235322167475313,1.47794260285962,-1.8499491100802,-6.41743808199074,-11.1686992832162,15.3200269992809,40.0139059426679,56.1611338811708,2.71903102194745,27.9818563132141,1.20413944461753,9.84761674824954
31,-0.318438430577927,1.48672747118765,-1.06027742608995,-6.8037497799413,-9.84460625530992,16.4755627533473,37.8540267701195,56.1645644676016,2.02657696017777,23.1662673604761,-2.12706388764145,14.5955793967893
32,-0.240266701720017,1.30125461602661,0.0625022569279796,-4.46066816670478,-6.91246091742117,22.0038563397581,31.734545921827,60.9021198249192,3.44804165822466,32.5141669235375,-7.62462340634634,18.0848810306508
33,0.000114299178452598,1.49942820030253,1.80969111936908,-3.66626443508853,-8.07598891051832,25.9803846926819,32.8682782776122,63.6338942004659,2.57647947320148,21.63690607748,0.625008689264751,14.5395094870504
34,0.019802659459707,1.51282271737726,1.77627960544047,-4.9863920444708,-11.0176016621985,30.7527275474119,38.7780421385897,68.1816906834258,0.357122525448133,19.0631432153111,-8.6608951727706,4.75358382020137
35,0.107659439245211,1.56936001719908,1.83512908905014,-6.42227784926636,-11.2086375530579,32.5672846789219,36.4186053839162,79.336169381167,-0.899906445018406,18.0161689984169,-6.83197461517906,4.18250454290085
36,0.0271573077117404,1.71434178981511,1.77795347727897,-7.95025857036211,-12.9407691367766,31.6373213892127,35.7334153100979,87.0440978935159,-3.81955027281495,32.3478015896686,-6.62945793278766,1.76474123982608
37,-0.0161448973490777,1.48335164662781,1.36854517407492,-7.80645493147429,-16.1788326026257,28.4453943449361,36.9167631447713,81.3041762332867,-5.07198682757863,21.4021808443944,-4.52128115039429,5.90565809748634
38,-0.130586070082907,1.45884185278719,2.35331680420721,-9.115803285171,-17.3188333028564,32.5298573890174,33.6099383294343,77.5585132842121,-5.30939402831357,15.214743737581,-5.61834868438039,9.2070608478212
39,-0.209220051816687,1.42783371009018,0.730068984844777,-9.59591337745316,-14.1335841217848,32.1898472370988,26.70413308547,79.2525887149663,-3.74105252388383,7.54509786868052,-7.96123221427152,13.5441011215515
40,-0.210404119640532,1.5430141673388,0.555810391296491,-12.3737173171431,-10.190125112254,31.9134540361736,33.5454557576031,76.7371595122074,-3.94083284842064,-9.79321765721048,-4.24397021350979,8.42964955561276
41,-0.151914643472203,1.2306541404615,-0.181038669266442,-8.76746756005904,-9.06483467941972,33.2454327001924,35.1041742253447,64.0816409473917,-5.61601342601698,-8.001444972285,2.10402692627795,14.8667643889141
42,-0.0775039449371539,1.19871648176865,0.422900042356817,-6.57831953618605,-10.0613652315187,32.9262982010582,39.8174408494847,72.0536355827349,-4.19323573326417,-2.74931645414285,4.0585402218002,16.7844458478975
